MonetaryValue,Frequency,Recency
0.7900570050995427,-0.841860209432747,0.5547385328722347
1.649753989656225,0.4103576249361638,-0.5869120237404802
-0.21040995701041507,-0.841860209432747,1.724811924919291
-0.3937360337497662,0.0973031663439361,-0.9564088843869192
-0.3067901316866238,-0.841860209432747,0.8958125580843322
-0.9390192738411292,-0.841860209432747,0.06207605201031623
0.331781676374882,0.0973031663439361,-0.40690073265631777
-0.6513226807382586,-0.5288057508405193,-0.9185117704744639
-0.8637222623753411,-0.841860209432747,0.3036701532022186
1.6879871545369713,1.0364665421206192,-0.36426647950480556
1.727841419782216,-0.841860209432747,0.9905553428654704
-0.8818555544306903,-0.5288057508405193,-0.7290262009121875
-0.5095694127999597,-0.841860209432747,-0.5063806566765129
0.41124216965113136,-0.5288057508405193,0.22313878613825114
-0.7572434296907795,-0.841860209432747,0.6305327606971453
1.0232385619011826,0.0973031663439361,-0.6721805300435046
1.0535522528701153,0.0973031663439361,-0.9090374919963501
0.6266181978590968,0.4103576249361638,-1.0369402514508865
-0.4402518698917489,-0.5288057508405193,-0.7385004793903014
1.0742987941469238,0.4103576249361638,-0.6674433908044477
-0.5207399459127078,-0.841860209432747,-0.36426647950480556
-0.865299070380154,-0.5288057508405193,-0.8569289603667241
-0.22127930207729998,-0.2157512922482916,1.3174179503603969
0.03466852760281949,-0.2157512922482916,-1.0369402514508865
-0.3685248226166329,0.4103576249361638,-0.653231973087277
0.4535147977352185,0.7234120835283915,-0.9990431375384313
-0.723776122712221,-0.841860209432747,1.4595321275321043
1.9911506396421086,1.6625754593050746,-0.757449036346529
0.5648835069290877,-0.5288057508405193,-0.9706203021040899
-0.7261236177755662,-0.841860209432747,-0.8995632135182363
0.08005047933684685,-0.5288057508405193,1.9332460514377952
-0.1349534930497583,-0.841860209432747,-0.4211121503734885
-0.36955240536134243,-0.5288057508405193,-0.6058605806967079
2.7870400508354884,-0.841860209432747,-0.7621861755855859
-0.4611578636634265,-0.841860209432747,0.8958125580843322
-0.4367882073643226,-0.5288057508405193,-0.9043003527572931
-0.2589721001698798,-0.2157512922482916,-0.8995632135182363
-0.5772569968717346,-0.5288057508405193,1.2510980010136001
-0.25979593806003487,-0.841860209432747,1.0805609884075515
-0.7235812363296037,-0.841860209432747,-0.8711403780838948
-0.266758697002636,-0.5288057508405193,-0.6863919477606754
-0.09923613419916325,-0.5288057508405193,-0.8190318464542689
-0.7387469402860072,-0.2157512922482916,-0.10372382135667559
-0.9446001111615345,-0.841860209432747,-0.25531227700649667
0.38725342764532505,0.4103576249361638,1.686914811006836
-0.27345570178712253,-0.841860209432747,-0.6674433908044477
-0.8553067140350471,-0.841860209432747,0.6542184568924299
-0.7225890874726428,-0.841860209432747,-0.8521918211276672
2.632052225823085,2.6017388350817576,-1.0037802767774884
-0.6635207965957163,-0.841860209432747,1.0852981276466085
-0.4693342332614174,-0.5288057508405193,-0.8048204287370981
-0.76498573416385,-0.841860209432747,-1.0037802767774884
-0.5384303143711994,-0.5288057508405193,0.4315729126567551
0.6949347334384094,-0.5288057508405193,-1.017991694494659
-0.7925444403603285,-0.841860209432747,0.39367579874429987
2.917445616222296,1.6625754593050746,-1.0037802767774884
-0.8081442094416523,-0.841860209432747,0.8958125580843322
-0.6472212082313574,-0.841860209432747,0.19471595070390968
-0.8748662200722778,-0.841860209432747,0.3273558493975031
-0.7404566253698774,-0.841860209432747,-0.6342834161310493
-0.958064988506005,-0.841860209432747,2.0137774185017627
-0.5438339822528618,-0.5288057508405193,-0.8521918211276672
-0.19586434608961226,-0.5288057508405193,-0.9990431375384313
-0.3686134073360044,0.4103576249361638,0.033653216575974775
-0.8425062220858631,-0.841860209432747,0.45525860885203967
-0.5002414418501392,-0.5288057508405193,1.1231952415590638
0.8231256808409291,1.3495210007128469,-0.8711403780838948
0.4573416576120679,1.3495210007128469,-0.8758775173229517
2.5626903905551885,0.0973031663439361,-0.9421974666697485
-0.6618199699837831,-0.841860209432747,-0.6721805300435046
-0.1511467797508713,-0.5288057508405193,0.12839600135711296
-0.8449334433966427,-0.841860209432747,-0.8521918211276672
0.6084671888598733,0.0973031663439361,0.09049888744465769
0.9927034091338213,1.6625754593050746,-1.022728833733716
0.6117448234766192,-0.5288057508405193,0.06681319124937314
0.8230813884812436,0.0973031663439361,-0.9611460236259761
-0.9120009344328169,-0.841860209432747,-1.0037802767774884
-0.3673997966806147,-0.2157512922482916,-0.8569289603667241
1.9146577344648046,0.7234120835283915,-0.9043003527572931
-0.004760530989441997,-0.2157512922482916,0.45999574809109656
0.5227526143959949,0.0973031663439361,-0.6058605806967079
-0.6656468298606327,-0.2157512922482916,-0.5253292136327404
3.3277611778792187,3.227847752266213,-0.861666099605781
-0.7551882642013604,-0.841860209432747,1.3505779250337953
-0.6052586266650706,-0.5288057508405193,-0.8000832894980412
1.826347627723341,0.0973031663439361,-0.9516717451478622
2.709422119722167,1.9756299178973022,-0.9943059982993745
0.7912351818671838,2.9147932936739855,-0.9043003527572931
-0.4963082803100438,0.7234120835283915,-0.14162093526913086
-0.8684881202775285,-0.841860209432747,-0.7621861755855859
-0.46092754339306063,-0.841860209432747,-0.9374603274306915
-0.7949096523675478,-0.5288057508405193,-0.6674433908044477
-0.00759524200933053,-0.2157512922482916,0.7394869631954542
0.3950754583658298,-0.841860209432747,-0.757449036346529
-0.6358026379043692,-0.841860209432747,0.8768640011281046
1.6727771582208821,1.6625754593050746,-0.6721805300435046
0.5439243623257871,0.0973031663439361,-0.9327231881916347
0.052970130624974444,-0.841860209432747,-0.7953461502589843
-0.4123476832897215,-0.841860209432747,-0.6911290869997323
-0.7245556682426904,-0.841860209432747,0.27524731776787714
-0.09781877868921897,-0.2157512922482916,-0.5916491629795372
-0.6891837897976443,-0.841860209432747,-0.9043003527572931
-0.8824933644101652,-0.841860209432747,-0.9374603274306915
1.7293296430676572,1.6625754593050746,-0.965883162865033
0.15049304818107587,-0.2157512922482916,-0.9706203021040899
-0.8605332124779664,-0.841860209432747,0.05733891277125932
1.933198516229263,1.0364665421206192,0.2657730392897633
-0.4999668292200874,-0.5288057508405193,-0.5395406313499111
3.1406436751507663,0.0973031663439361,-0.03740387200987886
2.6123687011787347,0.7234120835283915,-0.9895688590603176
-0.3552814070705913,-0.2157512922482916,-1.022728833733716
0.05731078187417878,-0.5288057508405193,0.7868583555860232
-0.090926887522115,-0.5288057508405193,-0.9943059982993745
1.938274420649251,0.7234120835283915,-0.7716604540636998
-0.3708546007361037,-0.5288057508405193,1.4263721528587059
3.563440823767135,1.0364665421206192,-0.7621861755855859
-0.6852240528417376,-0.841860209432747,1.5542749123132424
1.320697191078794,0.0973031663439361,-0.6153348591748218
-0.4004330385342527,-0.5288057508405193,-0.8853517958010656
-0.05417308745487346,-0.2157512922482916,0.09049888744465769
-0.12308314065397515,-0.2157512922482916,-0.9279860489525777
-0.874883937016152,-0.841860209432747,-0.496906378198399
-0.20220701199661273,-0.2157512922482916,-0.9232489097135208
0.6794146906045199,0.0973031663439361,-0.42584928961254537
1.8441354393731415,1.3495210007128469,-0.8806146565620087
0.18908055193930792,-0.5288057508405193,-1.017991694494659
-0.08373380830914805,0.0973031663439361,-0.30742080863612264
0.8531824761236846,1.3495210007128469,-0.5348034921108543
-0.789364248934891,-0.841860209432747,-1.0274659729727729
-0.6695002651532935,0.0973031663439361,0.545264254394121
-0.2148126175631794,-0.5288057508405193,0.5263156974378933
2.6817305364466306,-0.2157512922482916,-0.33584364407046413
-0.5346477468540357,0.4103576249361638,-0.9895688590603176
-0.7885581279886102,-0.841860209432747,0.9668696466701858
0.2601343553472005,0.0973031663439361,-0.9895688590603176
-0.44422932379152996,-0.841860209432747,-0.9516717451478622
-0.9388598213462603,-0.841860209432747,-0.8995632135182363
-0.8029531448864815,-0.841860209432747,-0.9895688590603176
-0.860621797197338,-0.841860209432747,1.0237153175388687
-0.8398929728644035,-0.5288057508405193,1.9190346337206243
-0.774163111090739,-0.2157512922482916,0.4978928620035519
0.10178031099867954,-0.841860209432747,0.8247554694984786
-0.5965241733350392,-0.841860209432747,-0.7669233148246428
0.26062157130374375,-0.5288057508405193,-0.3263693655923503
2.0398988107122533,1.0364665421206192,-0.9943059982993745
1.3189883918421177,-0.841860209432747,1.829028988178543
-0.6435449423774396,-0.5288057508405193,0.5215785581988364
0.005754475199956783,-0.2157512922482916,-1.017991694494659
0.6299046909477799,0.0973031663439361,-0.8569289603667241
-0.22945567167529088,-0.5288057508405193,1.5826977477475839
1.0626321866056956,1.9756299178973022,-0.9232489097135208
-0.6860213153160811,-0.5288057508405193,1.5874348869866408
-0.1616706444122073,0.0973031663439361,-0.7621861755855859
-0.30359222331731217,0.0973031663439361,-1.0369402514508865
0.8327902737243618,0.7234120835283915,-1.0037802767774884
1.2769983490128256,0.7234120835283915,-0.9090374919963501
-0.8780907038574008,-0.841860209432747,0.7205384062392266
0.6425811642898439,-0.841860209432747,1.2368865832964295
3.313321868621661,-0.841860209432747,-0.5016435174374559
0.005391277850533498,-0.5288057508405193,-0.9185117704744639
-0.7073613742126793,-0.841860209432747,-0.06582670744422031
-0.07895023346308613,0.7234120835283915,-0.9090374919963501
-0.9058442964364966,-0.841860209432747,1.9758803045893072
0.2493624534716241,1.0364665421206192,-0.44006070732971614
0.4693448870869082,-0.2157512922482916,-0.71007764395596
0.21047376166752896,1.0364665421206192,-1.008517416016545
-0.3557686230271347,-0.5288057508405193,1.0189781782998117
-0.33302006709252946,-0.2157512922482916,-0.9043003527572931
-0.7509982069750877,-0.841860209432747,1.7532347603536325
-0.5026420877451072,-0.841860209432747,0.9384468112358444
3.0052064977036563,0.0973031663439361,-1.0037802767774884
0.9876186462418961,0.7234120835283915,-0.6627062515653909
-0.826073756642447,-0.841860209432747,-0.9469346059088054
-0.20816876361031575,0.0973031663439361,-0.705340504716903
0.5379891861278955,1.3495210007128469,-1.008517416016545
-0.4695911289475948,-0.841860209432747,0.34156726711467383
-0.09788964646471622,-0.2157512922482916,-0.5821748845014234
0.07044789575697445,-0.5288057508405193,1.8574518236128845
-0.3002791548128175,-0.841860209432747,-1.0369402514508865
-0.7615309301083609,-0.841860209432747,-0.5395406313499111
-0.1506241299065793,-0.5288057508405193,-1.022728833733716
-0.06609659068227926,-0.2157512922482916,-0.3263693655923503
-0.824966447650303,-0.841860209432747,-0.705340504716903
-0.4965828929400955,-0.5288057508405193,-1.017991694494659
2.2159963743508886,1.3495210007128469,-0.8900889350401224
-0.13632655620001674,0.0973031663439361,-0.6390205553701063
-0.37777306731901905,0.4103576249361638,-1.022728833733716
0.8415513024702045,1.0364665421206192,-1.017991694494659
1.0143269391324081,-0.2157512922482916,0.7158012670001697
2.265178610545954,2.28868437648953,-0.9090374919963501
3.3414209416063057,1.9756299178973022,-0.9895688590603176
-0.1836839471760289,0.4103576249361638,-0.705340504716903
-0.6347219043280367,-0.841860209432747,-0.5016435174374559
-0.38115700359901095,-0.841860209432747,1.4311092920977628
-0.8107840340789235,-0.841860209432747,-0.18899232765969995
1.1431822719302145,0.0973031663439361,0.06681319124937314
-0.4693873840930403,-0.2157512922482916,0.6305327606971453
-0.3932753932090343,-0.5288057508405193,0.4505214696129828
-0.8765670466842108,-0.841860209432747,0.5357899759160071
-0.7607868184656401,-0.841860209432747,0.7205384062392266
1.140710758259749,-0.5288057508405193,-0.5727006060233095
-0.6253407825465931,-0.841860209432747,-0.7385004793903014
-0.7950070955588566,-0.841860209432747,1.4832178237273888
0.06023407761343875,-0.841860209432747,1.9237717729596813
-0.5200755605174214,-0.5288057508405193,-0.40690073265631777
-0.3629085514084788,-0.5288057508405193,1.265309418730771
-0.7786366394190005,-0.841860209432747,1.521114937639844
-0.7597415187770563,-0.841860209432747,-0.4305864288516023
-0.7664828159212287,-0.841860209432747,1.066349570690381
2.8641707659922666,-0.841860209432747,-0.6579691123263339
1.6629265374267692,-0.2157512922482916,0.07628746972748696
-0.9048432891075986,-0.841860209432747,-0.6295462768919925
2.715720493269481,1.6625754593050746,-0.965883162865033
3.0873688249207367,1.3495210007128469,-0.7953461502589843
-0.722606804416517,-0.841860209432747,1.1184581023200069
-0.3725642858199739,-0.841860209432747,1.1610923554715191
0.5040435216647309,-0.5288057508405193,-1.0037802767774884
-0.2829076913440633,-0.5288057508405193,-0.3879521757000901
0.49638980191103205,-0.841860209432747,0.45999574809109656
0.1471002534291467,0.7234120835283915,1.1942523301449175
-0.16273366104466544,-0.841860209432747,0.7394869631954542
-0.8546954794713836,-0.841860209432747,1.0947724061247224
0.00892580815345697,-0.841860209432747,0.09049888744465769
1.8717295794573683,-0.5288057508405193,-0.04214101124893577
-0.8036618226414537,-0.841860209432747,1.260572279491714
-0.3375556047243511,-0.841860209432747,-0.757449036346529
-0.8940625287600851,-0.841860209432747,1.6300691401381529
-0.9299836324652345,-0.841860209432747,1.4974292414445596
0.3699262565362565,1.0364665421206192,-0.9611460236259761
-0.9797682447520262,-0.841860209432747,2.1227316210000713
-0.5439757178038562,-0.841860209432747,1.1279323807981207
0.3615638590275856,1.6625754593050746,-0.9469346059088054
-0.7185319073254274,-0.841860209432747,1.7958690135051447
-0.30719762139573276,-0.5288057508405193,-0.7385004793903014
2.4172254228752235,2.28868437648953,-1.017991694494659
0.14381376034046345,0.0973031663439361,-1.0322031122118298
0.3713701874620123,-0.5288057508405193,-0.9706203021040899
-0.20296884058320777,-0.2157512922482916,0.6826412923267713
-0.41194019358061257,-0.841860209432747,1.8479775451347706
-0.2961776823059163,0.0973031663439361,-0.9943059982993745
-0.6631664577182302,0.0973031663439361,1.1516180769934052
-0.804503377475483,-0.2157512922482916,-0.7337633401512444
-0.519703504696061,-0.5288057508405193,-0.13214665679101703
-0.264951568727457,0.4103576249361638,0.7300126847173404
-0.3707394406009208,-0.5288057508405193,0.17576739374768205
-0.25175244554110127,-0.2157512922482916,0.545264254394121
-0.24193725863473742,-0.5288057508405193,-0.7906090110199274
-0.7220044283247907,-0.841860209432747,-0.9516717451478622
-0.6931966775851739,-0.841860209432747,1.9332460514377952
-0.3892536469495675,-0.5288057508405193,0.6921155708048851
-0.809818460637774,-0.841860209432747,1.4642692667711612
-0.5609839839231873,-0.5288057508405193,1.1847780516668036
-0.23182974215444743,-0.841860209432747,1.3316293680775677
0.9327049787034939,0.4103576249361638,-0.15583235298630158
-0.1025049103439722,-0.841860209432747,0.8200183302594216
-0.7144392932904633,-0.5288057508405193,1.165829494710576
0.08630456052447578,0.0973031663439361,0.7679097986297957
1.2627184922501373,-0.5288057508405193,1.6679662540506082
-0.7823571976326041,-0.841860209432747,0.7726469378688525
-0.2510703432019406,0.4103576249361638,-0.8664032388448379
0.22218466156844333,-0.2157512922482916,-0.19846660613781375
-0.5302096524135228,-0.5288057508405193,1.4926921022055026
-0.2122702361172169,0.0973031663439361,0.1994530899429666
-0.800703093014445,-0.841860209432747,-0.8285061249323826
0.4325379361880436,-0.2157512922482916,1.3363665073166247
-0.9280170516951869,-0.841860209432747,-0.5584891883061388
-0.23923542469390613,-0.5288057508405193,-0.340580783309521
-0.6035489415812003,-0.5288057508405193,-0.5869120237404802
-0.4983280119117144,-0.2157512922482916,0.28945873548504786
0.04301320816761631,-0.841860209432747,0.1994530899429666
-0.525310917432278,-0.841860209432747,1.1279323807981207
1.3783747018615877,2.28868437648953,-1.0274659729727729
-0.808533982206887,-0.5288057508405193,-0.02792959353176504
-0.16356635740675773,-0.5288057508405193,-0.705340504716903
-0.652341405011031,-0.841860209432747,-0.757449036346529
-0.5447021125027027,-0.5288057508405193,1.4263721528587059
1.614213800244373,2.6017388350817576,-1.0274659729727729
-0.6230818722026195,-0.2157512922482916,-1.013254555255602
-0.10170764786962849,0.7234120835283915,-1.0274659729727729
-0.6628121188407442,-0.2157512922482916,0.5547385328722347
-0.6045145150223499,-0.2157512922482916,0.1994530899429666
-0.6648229919704776,-0.5288057508405193,-0.8900889350401224
-0.634394140866362,-0.841860209432747,-0.35479220102669173
-0.7274080962064532,-0.841860209432747,0.2989330139631617
-0.39430297595374386,-0.5288057508405193,-0.2221523023330983
2.0064049283178833,1.9756299178973022,-0.8806146565620087
2.5764387390016474,1.0364665421206192,-0.3595293402657487
0.6949170164945351,0.0973031663439361,-0.71007764395596
-0.4295685527355441,0.0973031663439361,-0.9043003527572931
-0.6904594097565941,0.0973031663439361,0.22313878613825114
0.44591422881314235,-0.5288057508405193,-0.9374603274306915
-0.819872826286441,-0.841860209432747,2.160628734912527
1.7101687682675988,0.7234120835283915,-0.8948260742791794
-0.7117994686531922,-0.841860209432747,1.0710867099294379
-0.7524332794289063,-0.5288057508405193,-0.5821748845014234
-0.7281433493772368,-0.841860209432747,0.3557786848318446
2.457318866862771,2.28868437648953,-0.4021635934172608
1.6481151723478522,1.0364665421206192,-0.6674433908044477
-0.4274956703022507,0.0973031663439361,0.7252755454782834
0.9269558304162824,0.7234120835283915,-1.0037802767774884
2.262875407842295,0.7234120835283915,-0.04214101124893577
-0.8465191098733928,-0.841860209432747,0.7726469378688525
-0.4946783214736079,-0.841860209432747,1.1326695200371777
-0.9549910987438134,-0.841860209432747,2.241160101976494
-0.9436699716081337,-0.841860209432747,1.8953489375253398
-0.11091160021232903,-0.5288057508405193,0.9763439251482996
1.4696435382300599,0.7234120835283915,-0.7953461502589843
-0.7387557987579444,-0.5288057508405193,-0.3879521757000901
1.9399575303173093,0.0973031663439361,-0.9185117704744639
-0.036473860524444665,-0.2157512922482916,0.2989330139631617
0.9864227525303807,1.3495210007128469,-0.1605694922253585
-0.705005020677397,-0.841860209432747,2.189051570346868
0.4813924089214344,-0.2157512922482916,0.7347498239563973
-0.34504101351124417,-0.2157512922482916,-0.6437576946091632
2.26065193138607,2.6017388350817576,0.5073671404816656
0.7917489732395385,-0.2157512922482916,0.29419587472410474
-0.23041238664450328,-0.5288057508405193,0.7821212163469664
0.19795674082033374,0.4103576249361638,-0.36426647950480556
2.319383600329384,0.0973031663439361,-0.7669233148246428
-0.24673855042467352,-0.5288057508405193,0.07628746972748696
-0.4963437141977924,-0.2157512922482916,-0.8285061249323826
-0.4370716784663115,-0.5288057508405193,0.7679097986297957
-0.7401465788520771,-0.841860209432747,0.2657730392897633
0.2919008357138258,-0.5288057508405193,-0.9990431375384313
-0.3809621172163936,0.0973031663439361,-0.9232489097135208
-0.7303579673615247,-0.841860209432747,-0.6248091376529356
0.03693629641873024,-0.2157512922482916,-0.7432376186293583
0.21692272923777528,-0.5288057508405193,-0.7195519224340737
-0.8071166266969427,-0.841860209432747,0.7773840771079095
-0.6904328343407826,-0.5288057508405193,-0.02792959353176504
-0.6626703832897497,0.0973031663439361,0.7631726593907388
-0.36873742594312453,-0.5288057508405193,-0.9279860489525777
-0.2595744762616061,2.28868437648953,-0.1605694922253585
-0.7708146086984957,-0.841860209432747,0.8389668872156493
-0.8374657515536239,-0.841860209432747,-0.8948260742791794
-0.8647409866481135,-0.841860209432747,1.682177671767779
-0.6738852087621836,-0.5288057508405193,-0.8427175426495533
-0.548582123211175,0.0973031663439361,-0.07056384668327723
-0.7286659992215286,-0.5288057508405193,1.1563552162324622
-0.6795546308019605,-0.841860209432747,0.9194982542796167
-0.7026486671421147,-0.841860209432747,0.957395368192072
-0.8812797537547754,-0.841860209432747,0.2136645076601373
-0.26574883120180076,-0.841860209432747,0.9905553428654704
-0.5527190296058249,-0.5288057508405193,-0.9564088843869192
-0.10196454355580595,-0.5288057508405193,1.6916519502458927
1.5823764521022505,0.4103576249361638,-0.9848317198212606
-0.553312547225614,-0.5288057508405193,0.8342297479765923
0.5691355734589204,0.4103576249361638,-0.20794088461592758
1.7448231104857355,1.3495210007128469,-0.8521918211276672
0.48451059104331173,-0.841860209432747,1.57322346926947
0.4684147475335073,0.4103576249361638,-1.0274659729727729
-0.8057169881308728,-0.841860209432747,0.8579154441718769
0.03651994823768409,0.0973031663439361,-0.33584364407046413
3.118621513915007,1.0364665421206192,-0.3832150364610332
2.857456044263906,0.7234120835283915,-0.4353235680906592
0.17864527199734342,0.7234120835283915,-1.0037802767774884
-0.5717558857987635,0.0973031663439361,-0.9611460236259761
-0.6450243071909438,-0.841860209432747,-0.2789979732017812
-0.3055322286715483,-0.2157512922482916,-0.7385004793903014
1.1763395323909724,2.6017388350817576,-0.6248091376529356
-0.35805410878691984,-0.2157512922482916,-1.017991694494659
0.3672332810673624,0.0973031663439361,0.905286836562446
-0.829342532787256,-0.841860209432747,0.8294926087375355
2.809345683173236,2.6017388350817576,-0.8758775173229517
-0.899731950799862,-0.841860209432747,0.436310051895812
-0.635793779432432,-0.5288057508405193,-0.6721805300435046
0.5005355667776188,1.3495210007128469,1.5116406591617302
0.4903217486340831,1.3495210007128469,-0.9279860489525777
-0.8432148998408353,-0.841860209432747,2.4495942284949983
2.7552824289408,3.540902210858441,-1.0322031122118298
-0.061676213185640635,0.0973031663439361,-0.9611460236259761
1.7398800831448051,1.6625754593050746,-0.9706203021040899
-0.9030184438885454,-0.841860209432747,-0.9185117704744639
